age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,y
2,services,married,secondary,no,2,yes,no,cellular,nov,1,1,0
2,self-employed,married,primary,no,2,yes,no,telephone,nov,3,2,0
2,technician,married,secondary,no,3,yes,yes,telephone,nov,1,2,0
2,technician,married,secondary,no,2,yes,no,cellular,nov,2,2,0
2,admin.,married,secondary,no,2,no,yes,cellular,nov,2,2,0
2,technician,married,secondary,no,2,yes,no,telephone,nov,2,2,0
2,blue-collar,married,secondary,no,2,yes,no,cellular,nov,2,1,0
3,management,married,tertiary,no,2,yes,no,cellular,nov,3,1,1
2,management,married,tertiary,no,2,yes,no,telephone,nov,3,2,0
1,self-employed,single,secondary,no,2,yes,no,cellular,nov,2,1,0
2,blue-collar,married,secondary,no,2,yes,no,cellular,nov,1,1,0
3,retired,married,tertiary,no,2,no,yes,cellular,nov,3,1,0
1,entrepreneur,married,secondary,no,2,yes,no,cellular,nov,2,2,0
2,entrepreneur,married,tertiary,no,2,yes,yes,cellular,nov,2,1,0
2,management,married,secondary,no,2,yes,no,telephone,nov,2,1,0
2,management,single,tertiary,no,3,no,no,cellular,nov,3,1,0
1,blue-collar,married,primary,no,3,no,no,cellular,nov,3,1,0
2,technician,divorced,secondary,no,3,yes,no,cellular,nov,3,2,0
2,management,married,secondary,no,2,yes,no,cellular,nov,3,1,0
1,technician,married,secondary,no,1,yes,yes,cellular,nov,3,1,0
2,entrepreneur,married,secondary,no,2,no,no,cellular,nov,1,2,0
2,management,married,tertiary,no,2,yes,yes,cellular,nov,1,2,0
2,management,married,tertiary,no,1,no,no,cellular,nov,2,2,0
2,entrepreneur,married,tertiary,no,3,yes,no,cellular,nov,2,2,0
3,technician,married,secondary,no,3,no,no,cellular,nov,3,2,0
2,services,married,secondary,no,2,yes,no,telephone,nov,2,2,0
1,management,single,tertiary,no,2,yes,no,cellular,nov,3,2,0
2,blue-collar,married,primary,no,2,yes,no,cellular,nov,2,2,0
2,management,divorced,tertiary,no,2,no,no,cellular,nov,1,1,0
1,technician,divorced,tertiary,yes,2,no,no,cellular,nov,1,1,0
2,management,married,tertiary,no,3,yes,no,cellular,nov,3,2,0
2,entrepreneur,married,tertiary,no,2,yes,no,cellular,nov,2,1,0
2,admin.,single,tertiary,no,3,yes,no,cellular,nov,1,2,0
1,management,married,tertiary,no,3,yes,no,telephone,nov,1,1,0
2,management,married,tertiary,no,2,no,no,cellular,nov,3,2,1
2,management,married,tertiary,no,2,yes,no,cellular,nov,1,2,0
2,technician,divorced,tertiary,no,3,yes,no,cellular,nov,1,2,0
2,admin.,married,secondary,no,2,no,no,cellular,nov,2,2,0
3,self-employed,married,tertiary,no,3,yes,no,cellular,nov,3,2,0
3,blue-collar,divorced,secondary,no,3,no,no,cellular,nov,1,1,0
2,management,married,tertiary,no,2,no,yes,cellular,nov,1,2,0
3,technician,married,secondary,no,3,yes,no,cellular,nov,2,1,0
1,management,married,tertiary,no,2,no,no,cellular,nov,2,1,0
1,admin.,single,tertiary,no,3,yes,no,cellular,nov,1,1,0
2,technician,single,secondary,no,2,no,no,cellular,nov,3,2,1
1,technician,single,secondary,no,3,yes,no,cellular,nov,3,1,0
2,housemaid,divorced,secondary,no,2,no,no,cellular,nov,2,1,0
2,entrepreneur,married,tertiary,no,2,yes,no,cellular,nov,1,1,0
1,management,single,tertiary,no,3,yes,no,cellular,nov,3,1,1
2,blue-collar,divorced,secondary,no,2,no,no,cellular,nov,2,1,0
2,technician,married,secondary,no,1,yes,no,cellular,nov,1,1,0
2,management,married,tertiary,no,2,yes,yes,cellular,nov,3,1,0
2,management,married,tertiary,no,3,no,no,cellular,nov,2,1,0
2,technician,married,primary,yes,1,no,yes,cellular,nov,1,1,0
2,services,married,tertiary,no,2,yes,no,telephone,nov,2,2,0
1,management,married,tertiary,no,2,no,no,cellular,nov,3,2,0
2,technician,married,secondary,no,3,no,no,cellular,nov,3,1,0
2,management,single,secondary,no,3,yes,no,cellular,nov,1,1,0
1,entrepreneur,married,tertiary,no,2,yes,yes,cellular,nov,3,1,0
1,services,divorced,secondary,no,2,yes,no,cellular,nov,1,1,0
2,blue-collar,married,primary,no,3,no,no,cellular,nov,3,1,0
2,entrepreneur,divorced,secondary,no,2,yes,yes,cellular,nov,2,1,0
2,management,single,tertiary,no,3,yes,no,cellular,nov,2,1,0
1,management,single,tertiary,no,3,yes,no,cellular,nov,1,1,0
2,technician,married,tertiary,no,3,yes,no,cellular,nov,2,1,0
2,services,divorced,secondary,no,3,yes,no,cellular,nov,2,1,0
1,blue-collar,single,secondary,no,3,yes,no,cellular,nov,2,2,0
2,management,married,secondary,no,2,yes,no,cellular,nov,2,1,0
1,management,single,tertiary,no,2,yes,yes,cellular,nov,2,1,0
2,blue-collar,single,secondary,no,3,no,no,cellular,nov,3,1,0
1,management,single,tertiary,no,2,yes,yes,cellular,nov,2,1,0
1,management,single,tertiary,no,2,yes,yes,cellular,nov,2,1,0
2,admin.,married,secondary,no,2,no,no,cellular,nov,3,2,0
2,blue-collar,married,primary,no,2,no,no,cellular,nov,2,1,0
2,management,married,tertiary,no,2,yes,no,cellular,nov,1,2,0
2,services,single,secondary,no,2,yes,no,cellular,nov,3,2,0
2,entrepreneur,married,tertiary,no,3,yes,no,cellular,nov,2,2,0
1,blue-collar,single,primary,no,1,yes,yes,cellular,nov,2,1,0
2,entrepreneur,single,primary,no,3,yes,no,cellular,nov,1,1,0
1,management,married,tertiary,no,3,yes,no,cellular,nov,3,1,0
2,management,married,tertiary,no,3,yes,no,cellular,nov,2,1,0
1,management,married,tertiary,no,3,no,no,cellular,nov,3,1,0
1,management,single,tertiary,no,2,yes,no,cellular,nov,3,1,0
2,services,married,secondary,no,2,yes,yes,cellular,nov,2,1,0
2,management,divorced,primary,no,2,no,no,cellular,nov,2,1,0
3,entrepreneur,married,tertiary,no,3,no,no,cellular,nov,1,2,0
2,unemployed,married,secondary,no,3,yes,no,telephone,nov,2,2,0
2,management,married,tertiary,no,3,yes,yes,cellular,nov,3,1,0
2,services,divorced,secondary,no,3,yes,no,cellular,nov,3,1,0
1,management,married,tertiary,no,2,yes,no,cellular,nov,2,1,0
1,technician,married,tertiary,no,2,yes,no,cellular,nov,1,1,0
1,blue-collar,married,primary,no,2,yes,yes,cellular,nov,2,1,0
2,management,divorced,tertiary,no,3,yes,no,cellular,nov,1,1,0
2,technician,married,secondary,no,2,no,no,cellular,nov,2,1,0
3,retired,single,primary,no,2,no,no,cellular,nov,2,1,0
1,blue-collar,single,secondary,no,1,yes,no,cellular,nov,3,1,0
2,technician,married,tertiary,no,3,yes,no,cellular,nov,3,1,0
2,technician,married,secondary,no,2,yes,no,telephone,nov,2,1,0
3,management,married,tertiary,no,3,yes,no,cellular,nov,2,2,0
1,services,single,secondary,no,2,yes,no,cellular,nov,2,1,0
1,management,single,tertiary,no,3,yes,no,cellular,nov,2,1,0
1,blue-collar,married,secondary,no,3,yes,no,cellular,nov,2,1,0
2,management,married,tertiary,no,2,yes,no,cellular,nov,2,2,0
2,unemployed,married,secondary,no,2,yes,no,telephone,nov,1,1,0
2,unemployed,married,secondary,no,3,no,yes,cellular,nov,2,1,0
2,technician,married,secondary,no,2,yes,no,cellular,nov,2,1,0
2,management,married,tertiary,no,3,yes,no,cellular,nov,2,1,0
2,technician,divorced,secondary,yes,2,no,yes,cellular,nov,2,1,0
2,admin.,single,secondary,no,3,yes,no,cellular,nov,1,1,0
1,services,married,secondary,no,2,yes,yes,cellular,nov,3,1,0
2,retired,married,secondary,no,2,no,no,cellular,nov,2,1,0
1,technician,single,secondary,no,2,yes,no,cellular,nov,2,1,0
2,management,married,tertiary,no,3,yes,no,cellular,nov,1,2,0
1,management,single,tertiary,no,3,yes,no,cellular,nov,2,1,0
1,technician,single,secondary,no,2,yes,no,cellular,nov,1,1,0
1,management,single,tertiary,no,2,yes,no,cellular,nov,3,1,0
1,admin.,single,secondary,no,2,yes,no,cellular,nov,3,1,0
1,blue-collar,married,primary,no,3,yes,no,cellular,nov,1,1,0
1,entrepreneur,married,tertiary,no,2,yes,no,cellular,nov,2,1,0
2,management,single,tertiary,no,2,yes,no,cellular,nov,1,1,0
2,self-employed,married,secondary,no,2,yes,no,cellular,nov,2,1,0
2,self-employed,divorced,tertiary,no,2,no,no,cellular,nov,3,1,0
2,blue-collar,divorced,tertiary,no,3,yes,no,cellular,nov,2,1,0
2,services,married,tertiary,no,3,yes,no,cellular,nov,1,1,0
1,technician,single,tertiary,no,3,no,no,cellular,nov,2,1,0
2,services,married,secondary,no,2,no,yes,cellular,nov,3,1,0
2,unemployed,single,secondary,yes,1,no,no,cellular,nov,2,1,0
1,blue-collar,married,secondary,no,3,yes,no,cellular,nov,3,1,0
2,self-employed,married,secondary,no,1,no,yes,cellular,nov,3,1,0
2,management,married,tertiary,no,3,yes,no,cellular,nov,2,2,0
2,services,divorced,secondary,no,2,yes,yes,cellular,nov,1,1,0
2,management,divorced,secondary,no,2,yes,no,cellular,nov,3,1,1
2,services,single,secondary,no,2,no,no,cellular,nov,2,1,0
3,retired,divorced,secondary,no,3,yes,no,cellular,nov,3,1,0
3,blue-collar,married,secondary,no,3,no,no,cellular,nov,1,1,0
2,housemaid,married,secondary,no,3,no,no,telephone,nov,2,1,0
2,management,married,tertiary,yes,1,yes,no,cellular,nov,2,1,0
2,management,divorced,tertiary,no,2,yes,yes,cellular,nov,3,1,1
1,blue-collar,married,primary,no,3,yes,no,cellular,nov,3,1,1
1,services,single,primary,no,2,yes,yes,cellular,nov,3,1,1
2,management,divorced,primary,no,2,yes,no,cellular,nov,1,2,0
3,management,married,secondary,no,2,no,yes,cellular,nov,2,2,0
2,blue-collar,single,primary,no,2,yes,no,cellular,nov,2,2,0
2,admin.,single,tertiary,no,2,no,no,cellular,nov,2,1,0
2,management,married,tertiary,no,3,no,no,cellular,nov,2,1,0
2,management,divorced,tertiary,no,2,yes,yes,cellular,nov,1,1,0
1,management,married,tertiary,no,2,yes,yes,cellular,nov,2,1,0
1,services,married,secondary,no,2,yes,no,cellular,nov,3,1,0
1,blue-collar,married,secondary,no,3,yes,yes,cellular,nov,3,1,0
2,technician,married,secondary,no,3,yes,no,cellular,nov,2,1,0
1,admin.,married,secondary,no,2,yes,no,cellular,nov,3,1,0
2,technician,divorced,secondary,no,2,no,yes,cellular,nov,1,2,0
3,retired,married,primary,no,2,no,no,cellular,nov,3,2,0
2,management,married,secondary,no,2,no,no,cellular,nov,1,1,0
2,self-employed,married,tertiary,no,2,yes,no,cellular,nov,1,1,0
2,management,married,tertiary,no,3,no,no,cellular,nov,1,1,0
1,blue-collar,divorced,secondary,no,3,yes,no,cellular,nov,1,1,0
1,blue-collar,married,secondary,no,2,yes,no,telephone,nov,1,1,0
2,admin.,married,secondary,no,3,yes,no,telephone,nov,1,1,0
2,admin.,married,primary,no,3,no,no,cellular,nov,2,1,0
3,entrepreneur,married,tertiary,no,3,yes,no,cellular,nov,1,1,0
2,admin.,married,secondary,no,2,no,no,cellular,nov,2,1,0
2,management,married,tertiary,no,3,no,yes,cellular,nov,1,1,0
1,technician,married,secondary,no,2,no,no,cellular,nov,1,1,0
3,technician,married,secondary,no,2,no,no,cellular,nov,3,1,0
1,self-employed,single,secondary,no,1,no,yes,cellular,nov,3,1,1
2,management,married,secondary,no,3,yes,no,cellular,nov,2,1,0
1,blue-collar,married,secondary,no,2,yes,no,cellular,nov,3,1,0
2,admin.,single,secondary,no,2,yes,no,telephone,nov,1,1,0
1,housemaid,single,tertiary,no,2,yes,no,cellular,nov,2,1,0
2,technician,divorced,secondary,no,2,yes,no,cellular,nov,2,1,0
1,management,single,tertiary,no,2,yes,no,cellular,nov,2,1,0
2,admin.,married,secondary,no,2,yes,no,cellular,nov,2,1,0
2,self-employed,married,tertiary,no,2,no,yes,cellular,nov,2,1,0
3,management,married,secondary,no,2,yes,no,cellular,nov,3,1,0
2,blue-collar,married,secondary,no,1,yes,no,cellular,nov,2,2,0
1,technician,married,secondary,no,2,yes,no,cellular,nov,1,1,0
2,entrepreneur,married,secondary,no,3,yes,no,cellular,nov,2,1,0
2,unemployed,married,tertiary,no,2,no,yes,cellular,nov,1,1,0
2,entrepreneur,married,tertiary,no,2,no,no,cellular,nov,3,1,0
1,unemployed,single,tertiary,no,3,yes,no,cellular,nov,2,1,0
2,self-employed,married,tertiary,no,3,yes,no,cellular,nov,1,1,0
1,management,married,tertiary,no,3,yes,yes,cellular,nov,2,1,0
2,technician,married,tertiary,no,2,yes,no,cellular,nov,3,1,1
1,blue-collar,married,secondary,no,3,yes,yes,cellular,nov,2,2,0
2,entrepreneur,married,tertiary,no,2,no,no,cellular,nov,3,1,0
2,management,married,secondary,no,3,yes,no,cellular,nov,3,2,1
2,blue-collar,single,primary,no,2,yes,no,cellular,nov,2,1,0
2,admin.,married,secondary,no,2,no,no,cellular,nov,2,1,0
3,blue-collar,married,primary,no,3,no,no,cellular,nov,2,1,0
2,unemployed,married,primary,no,3,yes,no,telephone,nov,1,1,0
2,management,married,tertiary,no,2,no,yes,cellular,nov,2,1,0
2,self-employed,married,tertiary,no,3,yes,no,cellular,nov,3,1,0
2,blue-collar,married,secondary,no,2,yes,yes,cellular,nov,1,2,0
2,entrepreneur,divorced,tertiary,no,2,no,no,cellular,nov,3,1,0
1,blue-collar,single,secondary,yes,2,no,no,cellular,nov,3,2,0
2,entrepreneur,married,secondary,no,3,yes,no,telephone,nov,2,2,0
1,management,single,tertiary,no,3,yes,no,cellular,nov,3,1,0
1,blue-collar,married,primary,no,3,yes,no,cellular,nov,2,2,0
1,management,single,tertiary,no,2,no,no,cellular,nov,3,1,0
1,housemaid,married,tertiary,no,2,no,no,cellular,nov,3,1,0
3,services,divorced,tertiary,no,3,yes,no,telephone,nov,2,1,0
2,self-employed,married,tertiary,no,3,no,no,cellular,nov,3,1,1
2,blue-collar,married,primary,no,2,yes,no,cellular,nov,1,2,0
2,management,married,secondary,no,3,no,yes,cellular,nov,1,2,0
1,technician,single,tertiary,no,2,no,no,cellular,nov,2,2,0
1,admin.,single,secondary,no,3,yes,no,cellular,nov,2,2,0
2,technician,married,secondary,no,2,no,no,cellular,nov,1,2,0
3,management,married,tertiary,no,2,no,no,cellular,nov,2,2,0
2,blue-collar,married,primary,no,3,no,no,cellular,nov,1,2,0
2,blue-collar,married,primary,no,3,yes,no,telephone,nov,1,2,0
2,retired,married,tertiary,no,2,no,yes,cellular,nov,3,2,0
2,technician,married,secondary,no,3,no,no,cellular,nov,2,2,0
2,management,married,tertiary,no,2,yes,no,cellular,nov,2,2,0
2,blue-collar,married,primary,no,1,yes,yes,cellular,nov,2,2,0
2,housemaid,married,secondary,no,3,yes,yes,cellular,nov,2,1,0
2,management,married,tertiary,no,2,yes,no,cellular,nov,2,1,0
2,management,divorced,tertiary,no,3,no,no,cellular,nov,1,1,0
2,entrepreneur,married,primary,no,3,yes,no,cellular,nov,3,2,0
1,management,single,tertiary,no,3,no,no,cellular,nov,3,1,0
2,management,married,tertiary,no,1,yes,no,cellular,nov,2,1,0
2,technician,divorced,secondary,no,2,yes,yes,cellular,nov,2,1,0
2,admin.,single,secondary,no,3,yes,no,cellular,nov,2,1,0
2,services,single,secondary,no,3,no,no,telephone,nov,1,1,0
3,retired,single,tertiary,no,2,no,no,cellular,nov,2,1,0
1,management,married,tertiary,no,2,yes,no,cellular,nov,2,2,0
1,management,single,tertiary,no,3,yes,no,cellular,nov,2,2,0
2,technician,divorced,secondary,no,1,yes,yes,cellular,nov,2,1,0
2,technician,divorced,tertiary,no,3,no,no,cellular,nov,2,1,0
2,services,married,tertiary,no,3,yes,no,cellular,nov,2,1,0
3,unemployed,divorced,secondary,no,3,no,no,telephone,nov,1,1,0
2,technician,married,secondary,no,3,yes,no,cellular,nov,1,2,0
2,self-employed,married,tertiary,no,3,no,no,cellular,nov,2,2,0
2,blue-collar,single,secondary,yes,2,no,no,cellular,nov,2,2,0
2,blue-collar,married,primary,no,1,yes,yes,cellular,nov,2,2,0
2,management,married,tertiary,no,2,yes,no,cellular,nov,3,1,1
2,management,married,tertiary,no,3,no,no,cellular,nov,2,2,0
2,services,single,secondary,no,3,no,no,cellular,nov,3,1,0
1,management,married,tertiary,no,3,no,no,cellular,nov,1,1,0
1,housemaid,married,secondary,no,2,no,no,cellular,nov,1,1,0
1,management,married,secondary,no,3,yes,no,cellular,nov,1,1,0
1,technician,single,tertiary,no,2,no,no,cellular,nov,1,1,0
1,management,married,tertiary,no,2,no,no,cellular,nov,1,1,0
1,technician,married,secondary,no,2,no,no,cellular,nov,1,1,0
1,admin.,single,tertiary,no,3,no,no,cellular,nov,1,1,0
2,entrepreneur,married,secondary,no,3,yes,no,cellular,nov,3,1,0
2,technician,married,secondary,no,3,yes,no,cellular,nov,1,1,0
2,retired,married,tertiary,no,2,no,no,cellular,nov,3,2,1
1,technician,divorced,secondary,no,2,no,no,telephone,nov,1,1,0
2,student,married,secondary,no,2,no,no,cellular,nov,1,1,0
1,unemployed,single,tertiary,no,3,no,no,cellular,nov,2,1,0
2,self-employed,single,tertiary,no,2,yes,yes,cellular,nov,3,1,0
1,blue-collar,married,secondary,no,2,no,no,cellular,nov,3,1,0
2,admin.,married,tertiary,no,2,no,no,telephone,nov,2,1,0
1,entrepreneur,single,secondary,no,3,no,no,cellular,nov,1,1,0
1,unemployed,married,secondary,no,2,yes,no,cellular,nov,3,1,0
1,blue-collar,married,primary,no,2,no,no,cellular,nov,2,1,0
1,self-employed,married,tertiary,no,2,yes,no,cellular,nov,2,1,0
2,retired,married,tertiary,no,3,no,no,cellular,nov,2,2,0
2,self-employed,single,tertiary,no,2,yes,no,cellular,nov,3,2,0
2,admin.,single,secondary,no,2,no,no,cellular,nov,3,2,0
1,management,married,tertiary,yes,1,yes,yes,cellular,nov,3,2,0
1,technician,married,secondary,no,2,no,no,cellular,nov,1,1,0
2,blue-collar,married,primary,no,2,yes,no,cellular,nov,2,2,0
2,blue-collar,single,secondary,no,3,yes,no,cellular,nov,1,1,0
1,services,single,secondary,no,3,no,no,cellular,nov,3,1,1
1,management,single,tertiary,no,3,yes,no,cellular,nov,2,1,0
2,admin.,married,secondary,no,2,no,no,cellular,nov,2,1,0
2,management,single,tertiary,no,3,yes,no,cellular,nov,2,1,0
2,management,married,tertiary,no,2,no,no,cellular,nov,3,2,0
2,admin.,married,secondary,no,2,no,no,cellular,nov,3,1,0
1,self-employed,married,tertiary,no,1,yes,no,cellular,nov,2,2,0
1,management,single,tertiary,no,2,yes,no,cellular,nov,2,1,0
2,housemaid,married,secondary,no,2,no,no,cellular,nov,1,1,0
2,unemployed,divorced,secondary,no,2,no,no,cellular,nov,3,1,1
2,blue-collar,married,secondary,no,3,yes,no,cellular,nov,2,1,0
2,services,married,secondary,no,3,no,no,cellular,nov,3,1,0
2,management,married,secondary,no,2,no,no,cellular,nov,3,1,0
1,management,married,tertiary,no,3,no,no,cellular,nov,1,1,0
2,services,married,primary,no,2,yes,no,cellular,nov,3,1,0
1,admin.,married,secondary,no,3,yes,no,cellular,nov,2,1,0
1,unemployed,married,secondary,no,3,yes,no,cellular,nov,2,2,0
1,services,single,secondary,no,3,yes,no,cellular,nov,1,2,0
1,student,single,secondary,no,2,yes,no,cellular,nov,3,1,0
1,blue-collar,single,secondary,no,2,yes,no,cellular,nov,2,1,0
1,management,single,tertiary,no,3,yes,no,cellular,nov,1,1,0
3,housemaid,married,primary,no,2,yes,no,cellular,nov,1,2,0
2,management,single,secondary,no,2,no,yes,cellular,nov,2,1,0
1,services,single,secondary,no,2,no,no,cellular,nov,2,1,0
1,management,single,tertiary,no,3,no,no,cellular,nov,2,1,0
1,self-employed,married,tertiary,no,2,yes,no,cellular,nov,2,2,0
2,blue-collar,married,secondary,no,2,yes,no,cellular,nov,1,2,0
2,technician,married,tertiary,no,2,no,no,cellular,nov,2,2,0
1,management,married,tertiary,no,1,yes,no,cellular,nov,3,2,0
2,management,married,tertiary,no,3,no,no,cellular,nov,1,1,0
2,management,married,tertiary,no,3,no,no,cellular,nov,1,1,0
1,management,divorced,tertiary,no,2,no,yes,cellular,nov,2,1,0
2,blue-collar,married,secondary,no,3,yes,no,cellular,nov,1,1,0
3,blue-collar,divorced,primary,no,3,yes,no,cellular,nov,2,2,0
1,technician,single,tertiary,no,2,yes,no,cellular,nov,3,2,1
1,blue-collar,married,secondary,no,3,yes,no,cellular,nov,2,2,0
2,management,married,secondary,no,2,yes,no,cellular,nov,2,2,0
2,blue-collar,single,secondary,no,2,no,no,cellular,nov,3,1,1
2,services,married,secondary,no,3,no,no,cellular,nov,3,2,0
2,management,married,tertiary,no,3,yes,yes,cellular,nov,1,1,0
1,blue-collar,married,secondary,no,3,yes,yes,cellular,nov,1,1,0
2,technician,married,secondary,no,2,no,no,cellular,nov,2,1,0
2,management,married,tertiary,no,2,yes,no,cellular,nov,2,1,0
3,retired,married,primary,no,3,no,no,cellular,nov,2,2,0
2,blue-collar,married,primary,no,2,yes,no,cellular,nov,3,1,1
2,self-employed,married,tertiary,no,3,no,no,cellular,nov,1,1,0
2,self-employed,married,secondary,no,3,no,no,cellular,nov,1,2,0
2,blue-collar,married,secondary,no,2,yes,yes,cellular,nov,2,1,0
2,technician,married,secondary,no,2,yes,no,cellular,nov,2,2,0
2,technician,married,secondary,no,3,yes,no,cellular,nov,1,1,0
2,housemaid,single,secondary,no,3,no,no,cellular,nov,1,1,0
